3200,50.4
200,45.6
110,50.3
1950,45
2510,46.9
1800,48.8
170,49.4
2240,45.4
110,50.3
2240,46.9
3860,47.2
470,40.5
9230,42.2
57300,49.9
345,40
850,43.9
910,42.5
120,49
95,42.9
1130,50.9
110,43.3
3750,43.1
2240,45.5
12400,46
25.8,47.4
1700,50.1
1730,42.5
12,41.9
239,43.6
1700,43.3
1610,41.8
110,40.4
63.5,43.9
14,43.8
230,49.2
1590,47.2
2240,44.7
236000,47.1
51200,46.7
86600,48.5
2100,49.4
2300,51.5
730,47.4
829,43.2
2830,46.1
128,41
637000,51.6
16900,47.7
109,46.8
11700,47.4
52700,45.6
216000,44.9
254000,50.4
2240,43.6
